Smiles,Set,Actual_pIC50,Predicted_pIC50
CC[C@@H](COC)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,7.15490196,6.787042163229655
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=NN(C=C2)CC(C)(C)O)C3=C(C(=CC=C3)Cl)F)(C#N)C4=C(C=C(C=C4)Cl)F,train,7.251811973,7.067075136561412
CC[C@@H](CC(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,train,8.397940009,8.310840405977087
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C(C)C)C2CC2)C1=O,train,9.045757491,9.031811829289989
CNC(=O)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,train,7.318758763,7.537643951927824
CC[C@@H](CC(C)(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,train,7.15490196,7.356899323095334
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,train,7.769551079,7.748651003894917
C[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N6CCN(CC6)C(=O)C,train,7.585026652,7.5661488530395316
CC[C@@H](CNS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.522878745,8.55038114041926
CCN(CC)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,8.0,7.806615820648916
Cc1c(Cl)ccc2c(/C=C3\NC(=O)N(Cc4ccc(F)c(F)c4)C3=O)c[nH]c12,train,7.48148606,7.700907565967958
CC[C@@H](CS(=O)(=O)CC1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,9.698970004,9.65074946688059
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H]2CC[C@@H]([C@@H]2O)O)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl)CC(=O)O,train,6.552841969,6.952143168383194
CC[C@@H](CS(=O)(=O)CC)N1C(=O)[C@@](CC)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,9.397940009,9.445738684385502
CC(C)(C)C1=CC2=C(C=C1)C(=O)N(C2(C3=CC=C(C=C3)Cl)OCC4(CC4)CO)CC5=CC=C(C=C5)[N+](=O)[O-],train,6.134896025,6.297750140890136
CC(C)N1[C@@H]([C@H](C[C@@](S1(=O)=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,6.251811973,6.766279027292004
CC[C@@H](CN(C)S(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,9.15490196,8.957275136299772
CC[C@@H](CN1CC(C1)(F)F)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,7.522878745,7.54408314869919
CCC(CC)N1[C@@H]([C@H](C[C@](C1=O)(C)CS(=O)(=O)C)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,6.075720714,6.20351937834285
CC[C@@H](C(C(F)(F)F)O)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,8.0,7.652533774918716
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccccc2Cl)C2CC2)C1=O,train,9.397940009,9.136536560534685
C1CCC(C1)CN2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,6.721246399,6.59907394449035
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCCN(C)C3)cc1)C2c1ccc(Cl)cc1,train,8.040958608,8.098072960790054
CN1[C@@H]([C@]2([C@H]([C@@H]1C(=O)NCC[C@@H](CO)O)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F)CCC5CCCC5,train,5.0,5.2932200876504805
CC(C)C1=C(SC2=N[C@@]([C@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCC[C@H]5C(=O)N(C)CCOC,train,7.337242168,7.3480251834209644
CCS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.387216143,8.768659430830406
COCCN(CCOC)C(=O)OC(C)OC(=O)c1ccc(NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@](C#N)(c3ccc(Cl)cc3F)[C@H]2c2cccc(Cl)c2F)c(OC)c1,train,7.787812396,7.857801694554078
CC[C@@H](C(=O)OC(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.698970004,8.533493418263824
CC(C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cc(F)cc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.301029996,8.15949507209623
O=C(O)c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)c(F)c1,train,7.886056648,7.943663049312772
C1=CC=C2C(=C1)C3=C(C(N4C(=NC=N4)N3CC(=O)N)C5=CC=C(C=C5)Br)C(O2)C6=CC=C(C=C6)Br,train,6.26760624,6.244906017305161
CC[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N6CCN(CC6)C,train,7.522878745,7.584933216680186
C[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N6CCN(C7(C6)CC7)C,train,7.677780705,7.699390640971601
CC1CN(CCN1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,train,5.142064735,5.298838250206762
C1CC1CN2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(S4)Cl,train,6.366531544,6.470846931431489
CCN(C[C@H]1CC[C@H](N(C)C)CC1)c1ccc(N2C(=O)Cc3cc(OC)c(OC(C)C)cc3[C@@H]2c2ccc(Cl)cc2)cc1,train,8.568636236,8.501227497379109
C1=CC=C(C=C1)C(=O)C2=C(C(=O)N(C2C3=CC=C(C=C3)Br)CCCN4C=CN=C4)NC5=CC(=CC=C5)Br,train,5.041436117,5.462226668574496
CC[C@@H](CN1CCOCC1)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,7.15490196,7.064402325945692
COC(=O)C(C1=CC=C(C=C1)Cl)N2C(C(=S)NC3=C(C2=O)C=CC(=C3)NCC4=CSC=C4)C5=CC=C(C=C5)Cl,train,5.472370099,5.785443506831595
CC[C@@H](CN(C)S(=O)(=O)C1(C)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,9.0,8.881673665715427
CC[C@@H](CN1CCCC1=O)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,7.698970004,7.620642853038039
CC[C@@H](COCC1(C#N)CC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,7.397940009,7.483158417384198
C1C[C@@H](C[C@@H]1O)OC2(C3=CC=CC=C3C(=O)N2CC4=CC=C(C=C4)[N+](=O)[O-])C5=CC=C(C=C5)Cl,train,6.397940009,6.229338211626435
C[C@H]1CC[C@H](Cn2c(C3CC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,train,7.379968105,7.598124774348042
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(C(C)CN3CCC(N(C)C)CC3)cc1)C(=O)C2,train,7.66756154,7.993440364253487
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](CCN2CCOCC2)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.455931956,8.451662781758678
CC(=O)N1CCC(Cn2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)CC1,train,8.619788758,8.544531582612215
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,train,9.698970004,9.561734289528191
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H](C2CC2)C3=CC=CC=N3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,train,6.167491087,7.021332368895861
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CC(=O)NCC4=O)CC3)cc1)C(=O)C2,train,8.200659451,8.266191570336993
CC[C@@H](CCS(=O)(=O)CC1CC1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,7.397940009,7.731031621562956
Cc1cc(Cl)ccc1C1c2c(nn(CC(=O)N3CCC(CCO)CC3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,train,8.37675071,8.404935043637117
CC(C)c1c2c(nn1CCO)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1Cl,train,7.879426069,7.9873927407537195
CC[C@@H](c1nccs1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,7.301029996,7.434224314619407
Cc1nnc(-c2nc(C3CCCCC3)n(-c3cccc(Cl)c3F)c2-c2ccc(F)c(Cl)c2)o1,train,7.602059991,7.919364119655725
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)N)OC)C4=C(C(=CC=C4)Cl)F)C5=CN=C(N=C5NC2=O)Cl,train,7.346787486,7.3401436682881585
CCC(CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)NS(C)(=O)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.22184875,8.350690686762167
COC[C@@H](C)n1c(-c2cnc(N(C)C)nc2OC)nc2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,train,8.212327035,9.411364817822932
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NCCN3CCOCC3)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,train,7.671620397,7.073263177843537
CNCC[C@H]1C(=O)N([C@@H]([C@@H](O1)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl)CC4CC4,train,5.004364805,5.271064670471154
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CN(C3)CC(C)(C)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,train,6.0,6.036030395737544
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@]([C@@](N2C(=O)N3CCN(CC3)CCCS(=O)(=O)C)(C)C4=CC=C(C=C4)Cl)(C)C5=CC=C(C=C5)Cl,train,6.522878745,6.5641527698002085
CC(C)CN1[C@@H]([C@H](CCC1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,5.638272164,5.749446605457472
CC1CCN(CC1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,train,5.240332155,5.414162322357164
C1=CC=C2C(=C1)NC(=N2)C(=O)/C=C/C3=CC=NC=C3,train,5.251037139,5.23101118707775
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)N2CCOCC2)CC1,train,7.744727495,7.75756300547819
CC[C@H](O)[C@H](CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.0,8.111173243024082
C1CCC(CC1)NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Br)N,train,5.018181393,5.129711832318176
CC[C@@H](CC(O)(O)C(F)(F)F)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.698970004,8.3452443103647
Cc1ccnc(N2C(=O)[C@@](C)(CC(=O)O)C[C@H](c3cccc(Cl)c3)[C@H]2c2ccc(Cl)cc2)c1,train,7.522878745,7.609062413022441
CC[C@@H](CN1CCN(CC1)C(=O)C2CC2)N3[C@@H]([C@H](C[C@](C3=O)(C)CC(=O)O)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,train,8.0,7.844818335012941
CC(C)[C@@H](CNS(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.356547324,8.43704724489733
COCCOCCOCCOC(=O)OC(OC(=O)c1ccc(NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@](C#N)(c3ccc(Cl)cc3F)[C@H]2c2cccc(Cl)c2F)c(OC)c1)C(C)C,train,8.085128182,7.999889253801935
CC(C)(C)C[C@@H]1[C@]2([C@@H]([C@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)N)OC)C4=C(C(=CC=C4)Cl)F)C5=CN=C(C=C5NC2=O)Cl,train,5.239276028,6.9215246551716545
C1=CC(=CC(=C1)Cl)[C@H]2[C@@H](N[C@@H]([C@@]23C4=CC(=C(C=C4NC3=O)Cl)F)CCC5=CC=CO5)C(=O)NCC[C@@H](CO)O,train,5.301029996,5.515262769197535
C1CCC(C1)CC[C@@H]2[C@]3([C@H]([C@@H](N2)C(=O)NCC[C@@H](CO)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC3=O)Cl)F,train,5.522878745,5.608542039071771
CC(C)S(=O)(=O)C[C@H](C1CC1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,9.698970004,9.427095879232022
COc1ccc(CC(=O)O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,train,9.494850022,9.4669099132625
CC(C)(C)C(C)(F)c1nc2nc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,train,7.887394998,8.011347043545044
C1=CC=C2C(=C1)C3=C([C@@H](N4C(=NC=N4)N3CCCCC(=O)O)C5=CC=C(C=C5)Br)[C@H](O2)C6=CC=C(C=C6)Br,train,6.455931956,6.27843364453893
COCCOCCOCCOC(=O)OCOC(=O)c1ccc(NC(=O)[C@@H]2N[C@@H](CC(C)(C)C)[C@](C#N)(c3ccc(Cl)cc3F)[C@H]2c2cccc(Cl)c2F)c(OC)c1,train,8.041436117,8.029593466939364
CC(C)C1=C(C(=O)N2[C@H](C)CC[C@H]2C(=O)N2CCNC3(CC3)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,train,8.022276395,8.00591218164241
C1=CC=C2C(=C1)NC(=N2)C(=O)/C=C/C3=CC(=CC=C3)Cl,train,5.008773924,5.128442783966027
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,train,5.696803943,5.862987390155818
CC[C@@H](c1ccncc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.045757491,8.062679451742374
CC[C@@H](C1=NC(C)(C)CO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,7.397940009,7.596255882896084
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CN(C)S(=O)(=O)C2CC2)C3CC3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,train,9.698970004,9.299979997490382
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,train,9.091514981,9.31310734964269
C1CC1(CO)COC2(C3=C(C=CC=C3Cl)C(=O)N2CC4=CC=C(C=C4)S(=O)(=O)C(F)(F)F)C5=CC=C(C=C5)Cl,train,5.045757491,5.7575741541571555
C[C@@H](C(=O)N1CCN(CC1)C)NC(=O)N2[C@H]([C@H](N=C2C3=C(C=C(C=C3)OC)OC(C)C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,train,5.22475374,5.507963031932808
CC1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4O2)N(C5=NC=NN5C3C6=CC=C(C=C6)Br)C,train,5.334419009,5.446275805754639
CC(C)(CO)COC1(C2=CC=CC=C2C(=O)N1CC3=CC=C(C=C3)[N+](=O)[O-])C4=CC=C(C=C4)Cl,train,6.397940009,6.287989717362529
CC[C@@H](C(O)C(F)(F)F)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,7.15490196,7.365897564533341
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(C)(O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,train,8.096910013,7.944762864706911
CC(F)(c1ncccc1F)c1nc2nc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,train,9.501689446,9.41183278222665
CC[C@@H](CN1CCN(S(=O)(=O)C2CC2)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,8.045757491,8.086031068269444
C1=CC=C(C=C1)CCN2C(=O)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,train,5.142667504,5.2679797168186004
COC(=O)CN1[C@@H]([C@H](CCC1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,5.259637311,5.3742355269460065
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)N)OC)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=N5)Cl)NC2=O,train,7.283996656,7.353676023688832
C1=CC=C2C(=C1)C(=O)N(C2(C3=CC=C(C=C3)Cl)O)CC4=CC=C(C=C4)Br,train,5.346787486,5.330902769693839
CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)NCC(=O)N3CCN(CC3)C(=O)C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,train,5.26520017,5.713127733261747
Cc1cc(Cl)ccc1C1c2c(nn(CC(=O)N3CCCC3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,train,8.698970004,8.607494290777955
CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)NCCC(=O)N3CCOCC3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,train,5.651695137,5.725780151052928
CC[C@@H](C1=CC=CC(=N1)C2CC2)N3[C@@H]([C@H](C[C@](C3=O)(C)CC(=O)O)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,train,5.739928612,6.679117329509523
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCNC(=O)C1,train,7.283996656,7.472489575303409
COc1ncc(-n2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,train,9.346787486,9.225345987830659
COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,train,8.15490196,7.709923670058993
COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,train,10.15490196,9.9571102101285
C1CC1CN2[C@@H]([C@H](C[C@H](C2=O)CC(=O)N)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,6.060480747,5.61376680965417
CC[C@@H](CN1CCS(=O)(=O)CC1)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,6.886056648,7.017358892906347
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)N3CCNCC3)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,train,5.301029996,5.6502248275565465
CC1=C(C=C(C=C1)Cl)N2C(=C(N=C2C3=CC=CC=C3)C(=O)O)C4=CC(=CC=C4)Cl,train,7.958607315,7.7828725411337
Cc1c(Cl)ccc2c(/C=C3\NC(=O)N(C(C(=O)NC(CO)CO)c4ccc(F)c(F)c4)C3=O)c[nH]c12,train,7.769551079,7.8328127181559895
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C2CCC2)C2CC2)C1=O,train,9.096910013,9.02642347163602
COc1cc(C(=O)OC(C)OC(=O)NCC(=O)OCc2ccccc2)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,train,7.958607315,7.98238313262263
Cc1cccnc1N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,train,7.522878745,7.72139221169505
CC(c1ccccc1F)c1nc2nc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,train,8.857610534,8.812846299233138
CNC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c1,train,9.180456064,9.276462603100535
CNC(=O)[C@H]1[C@@H]([C@@]2(C3=C(C=C(C=C3)Cl)NC2=O)C4(N1)CCCCC4)C5=C(C(=CC=C5)Cl)F,train,7.673664139,7.12451601908202
C1CC1CN2[C@@H]([C@H](C[C@@H](C2=O)CC3=NNN=N3)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,train,6.721246399,6.73592205234625
C1=CC=C2C(=C1)C(=O)N(C2(C3=CC=C(C=C3)Cl)OCCCCO)CCC4=CC=C(C=C4)[N+](=O)[O-],train,5.494850022,5.712704356220035
CC[C@@H](CN1C=CC=CC1=O)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,train,7.096910013,7.303289058907606
O=C(O)c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)cc1F,train,8.142667504,8.081055944388472
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc3cc(C(=O)O)ccc3c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,train,7.657577319,7.858621282091742
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCOCC2)C2CC2)C1=O,train,10.01772877,9.890666469173269
CCN(CC)C(=O)CCNC(=O)N1[C@H]([C@H](N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,train,6.187086643,5.88580042078611
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cn2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,train,7.638272164,7.62198501135958
CC(C)C1=C(SC2=N[C@H]([C@H](N12)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N5CCC(CC5)C(=O)N(C)C,train,5.356547324,5.980070435905766
C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CC4=CNC5=CC=CC=C54)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)C)O,train,7.356547324,7.2139404900465784
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCNC(=O)C4)CC3)cc1OC)C(=O)C2,train,8.698970004,8.548600121189981
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,train,8.251811973,8.053994083260495
CC[C@@H](CO)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,train,8.167491087,7.788299209115639
CN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)F)C(OC5=CC=CC=C52)C6=CC=C(C=C6)Br,train,5.725842151,5.636710648777088
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCCC[C@H]5C(=O)N(C)C,train,6.769551079,7.066691132037865
C1=CC(=CC(=C1)Cl)[C@H]2[C@@H](N[C@@H]([C@@]23C4=CC(=C(C=C4NC3=O)Cl)F)CCC5=CSC=C5)C(=O)NCC[C@@H](CO)O,train,5.301029996,5.641067934500612
CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@@H]([C@@H](N2C(=O)NCCC(=O)N3CCN(CC3)C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,train,5.229999746,5.6013951623683385
